airline,confirmedDate,destination,forwarderCode,origin,status,tenant
XX,06.07.2019,PVG,FFF,LCA,CONFIRMED,XX
XX,06.07.2019,DAR,FFF,TRV,CONFIRMED,XX
XX,06.07.2019,MLA,FFF,CEB,CONFIRMED,XX
XX,06.07.2019,SKT,FFF,CRK,CONFIRMED,XX
XX,06.07.2019,MCT,FFF,DAR,CONFIRMED,XX
XX,06.07.2019,OUA,FFF,ABV,CONFIRMED,XX
XX,06.07.2019,AUH,FFF,CHC,CONFIRMED,XX
XX,06.07.2019,RGN,FFF,CAI,CONFIRMED,XX
XX,06.07.2019,WAW,FFF,MUC,CONFIRMED,XX
XX,12.12.2019,RUH,FFF,DWC,CONFIRMED,XX
XX,06.07.2019,BUD,FFF,CCJ,CONFIRMED,XX
XX,25.10.2019,IAH,FFF,DUB,CONFIRMED,XX
XX,22.09.2019,AMS,FFF,DAR,CONFIRMED,XX
XX,06.07.2019,JNB,FFF,ABJ,CONFIRMED,XX
XX,06.07.2019,MCT,FFF,MUC,CONFIRMED,XX
XX,06.07.2019,LCK,FFF,BKK,CONFIRMED,XX
XX,06.07.2019,MEX,FFF,CGK,CONFIRMED,XX
XX,23.01.2020,DME,FFF,BKK,CONFIRMED,XX
XX,14.11.2019,CGP,FFF,OPO,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,HRE,CONFIRMED,XX
XX,04.03.2020,PEN,FFF,LAX,CONFIRMED,XX
XX,06.07.2019,LLW,FFF,GRU,CONFIRMED,XX
XX,16.03.2020,MAD,FFF,DUR,CONFIRMED,XX
XX,30.10.2019,ADL,FFF,ORD,CONFIRMED,XX
XX,14.11.2019,HYD,FFF,CGP,CONFIRMED,XX
XX,06.07.2019,HKT,FFF,TUN,CONFIRMED,XX
XX,06.07.2019,LED,FFF,DUR,CONFIRMED,XX
XX,10.01.2020,LNZ,FFF,RUH,CONFIRMED,XX
XX,23.01.2020,EDI,FFF,DME,CONFIRMED,XX
XX,06.07.2019,SKT,FFF,PER,CONFIRMED,XX
XX,06.07.2019,DEL,FFF,DOH,CONFIRMED,XX
XX,06.07.2019,IAH,FFF,TPE,CONFIRMED,XX
XX,06.07.2019,MAN,FFF,LIS,CONFIRMED,XX
XX,06.07.2019,HRE,FFF,COK,CONFIRMED,XX
XX,06.07.2019,OUA,FFF,FLL,CONFIRMED,XX
XX,06.07.2019,VCP,FFF,MLE,CONFIRMED,XX
XX,16.01.2020,ZRH,FFF,UIO,CONFIRMED,XX
XX,06.07.2019,LIS,FFF,BSR,CONFIRMED,XX
XX,06.07.2019,HKG,FFF,HRE,CONFIRMED,XX
XX,06.07.2019,BSR,FFF,GIG,CONFIRMED,XX
XX,06.07.2019,SAW,FFF,BLL,CONFIRMED,XX
XX,06.07.2019,BRU,FFF,CAN,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,GVA,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,BHX,CONFIRMED,XX
XX,06.07.2019,OPO,FFF,SHJ,CONFIRMED,XX
XX,06.07.2019,GRU,FFF,HND,CONFIRMED,XX
XX,04.03.2020,DME,FFF,PEN,CONFIRMED,XX
XX,06.07.2019,BSL,FFF,BLQ,CONFIRMED,XX
XX,06.07.2019,IST,FFF,MHD,CONFIRMED,XX
XX,04.03.2020,PEN,FFF,JNB,CONFIRMED,XX
XX,06.07.2019,JIB,FFF,UIO,CONFIRMED,XX
XX,06.07.2019,MHD,FFF,BNE,CONFIRMED,XX
XX,06.07.2019,BUD,FFF,NCE,CONFIRMED,XX
XX,06.07.2019,MAA,FFF,RGN,CONFIRMED,XX
XX,23.01.2020,SEA,FFF,DME,CONFIRMED,XX
XX,16.03.2020,ORD,FFF,MAD,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,PRG,CONFIRMED,XX
XX,06.07.2019,HAN,FFF,GIG,CONFIRMED,XX
XX,06.07.2019,LCK,FFF,DOH,CONFIRMED,XX
XX,06.07.2019,MCO,FFF,CPT,CONFIRMED,XX
XX,06.07.2019,MHD,FFF,HKT,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,BRU,CONFIRMED,XX
XX,10.01.2020,MMX,FFF,LNZ,CONFIRMED,XX
XX,06.07.2019,KAN,FFF,CJB,CONFIRMED,XX
XX,22.09.2019,FRA,FFF,AMS,CONFIRMED,XX
XX,14.11.2019,CKY,FFF,DAC,CONFIRMED,XX
XX,14.11.2019,INC,FFF,KRT,CONFIRMED,XX
XX,06.07.2019,PRG,FFF,DWC,CONFIRMED,XX
XX,06.07.2019,CJB,FFF,IKA,CONFIRMED,XX
XX,06.07.2019,ISB,FFF,IAH,CONFIRMED,XX
XX,06.07.2019,LLW,FFF,EDI,CONFIRMED,XX
XX,06.07.2019,GVA,FFF,VCP,CONFIRMED,XX
XX,06.07.2019,JED,FFF,PRG,CONFIRMED,XX
XX,06.07.2019,MNL,FFF,MUX,CONFIRMED,XX
XX,06.07.2019,LHE,FFF,GIG,CONFIRMED,XX
XX,06.07.2019,ZAG,FFF,GLA,CONFIRMED,XX
XX,06.07.2019,INC,FFF,EZE,CONFIRMED,XX
XX,06.07.2019,MAN,FFF,MUX,CONFIRMED,XX
XX,06.07.2019,BLL,FFF,CGO,CONFIRMED,XX
XX,06.07.2019,LHE,FFF,MMX,CONFIRMED,XX
XX,06.07.2019,CKY,FFF,BEY,CONFIRMED,XX
XX,06.07.2019,AKL,FFF,CMB,CONFIRMED,XX
XX,06.07.2019,MXP,FFF,CKY,CONFIRMED,XX
XX,06.07.2019,BNE,FFF,KWI,CONFIRMED,XX
XX,06.07.2019,BNE,FFF,BKK,CONFIRMED,XX
XX,06.07.2019,NCL,FFF,EBB,CONFIRMED,XX
XX,07.07.2019,LGW,FFF,GOT,CONFIRMED,XX
XX,25.02.2020,AUH,FFF,SZG,CONFIRMED,XX
XX,23.01.2020,DME,FFF,LNZ,CONFIRMED,XX
XX,16.03.2020,CMN,FFF,MAD,CONFIRMED,XX
XX,06.07.2019,DEL,FFF,DXB,CONFIRMED,XX
XX,06.07.2019,SGN,FFF,LCK,CONFIRMED,XX
XX,06.07.2019,DSS,FFF,ATL,CONFIRMED,XX
XX,06.07.2019,LCK,FFF,ABJ,CONFIRMED,XX
XX,06.07.2019,ATL,FFF,INC,CONFIRMED,XX
XX,16.03.2020,MAD,FFF,BGW,CONFIRMED,XX
XX,06.03.2020,MAA,FFF,BAH,CONFIRMED,XX
XX,06.07.2019,GRU,FFF,PEK,CONFIRMED,XX
XX,06.07.2019,JNB,FFF,MEX,CONFIRMED,XX
XX,06.07.2019,LYS,FFF,FCO,CONFIRMED,XX
XX,06.07.2019,LGW,FFF,BEY,CONFIRMED,XX
XX,06.07.2019,KBP,FFF,ADD,CONFIRMED,XX
XX,06.07.2019,MED,FFF,MUX,CONFIRMED,XX
XX,23.01.2020,DAC,FFF,DME,CONFIRMED,XX
XX,06.07.2019,COK,FFF,EBL,CONFIRMED,XX
XX,12.12.2019,LAD,FFF,SYD,CONFIRMED,XX
XX,06.07.2019,SFO,FFF,FCO,CONFIRMED,XX
XX,06.07.2019,KIX,FFF,PEK,CONFIRMED,XX
XX,06.07.2019,MAN,FFF,AMM,CONFIRMED,XX
XX,06.07.2019,LAD,FFF,NBO,CONFIRMED,XX
XX,12.12.2019,HND,FFF,RUH,CONFIRMED,XX
XX,06.07.2019,MEX,FFF,CEB,CONFIRMED,XX
XX,06.07.2019,VCE,FFF,TRV,CONFIRMED,XX
XX,06.07.2019,TPE,FFF,MAN,CONFIRMED,XX
XX,06.07.2019,KBP,FFF,LUN,CONFIRMED,XX
XX,06.07.2019,CJB,FFF,BNE,CONFIRMED,XX
XX,23.01.2020,CEB,FFF,DME,CONFIRMED,XX
XX,06.07.2019,HRE,FFF,ADL,CONFIRMED,XX
XX,06.07.2019,ZAG,FFF,LUN,CONFIRMED,XX
XX,06.07.2019,UIO,FFF,ABJ,CONFIRMED,XX
XX,06.07.2019,NBO,FFF,MHD,CONFIRMED,XX
XX,06.07.2019,ABV,FFF,GVA,CONFIRMED,XX
XX,06.07.2019,CDG,FFF,MCO,CONFIRMED,XX
XX,06.07.2019,ACC,FFF,AGT,CONFIRMED,XX
XX,25.10.2019,ADD,FFF,DUB,CONFIRMED,XX
XX,22.07.2019,BRU,FFF,CMN,CONFIRMED,XX
XX,06.07.2019,TPE,FFF,OUA,CONFIRMED,XX
XX,06.07.2019,HKT,FFF,ICN,CONFIRMED,XX
XX,06.07.2019,KAN,FFF,LYS,CONFIRMED,XX
XX,06.07.2019,IST,FFF,PNH,CONFIRMED,XX
XX,20.03.2020,DFW,FFF,TRV,CONFIRMED,XX
XX,06.07.2019,ICN,FFF,DWC,CONFIRMED,XX
XX,06.07.2019,HND,FFF,MLE,CONFIRMED,XX
XX,06.07.2019,VCP,FFF,JNB,CONFIRMED,XX
XX,06.07.2019,HND,FFF,ISB,CONFIRMED,XX
XX,06.07.2019,AGT,FFF,IKA,CONFIRMED,XX
XX,10.01.2020,LNZ,FFF,BRU,CONFIRMED,XX
XX,06.07.2019,LLW,FFF,HAN,CONFIRMED,XX
XX,12.12.2019,SKT,FFF,RUH,CONFIRMED,XX
XX,06.07.2019,IKA,FFF,HRE,CONFIRMED,XX
XX,06.07.2019,AUH,FFF,AGT,CONFIRMED,XX
XX,06.07.2019,CDG,FFF,STN,CONFIRMED,XX
XX,06.07.2019,VIE,FFF,MHD,CONFIRMED,XX
XX,06.07.2019,ABJ,FFF,MHD,CONFIRMED,XX
XX,06.07.2019,EBB,FFF,NCL,CONFIRMED,XX
XX,06.07.2019,LHE,FFF,STN,CONFIRMED,XX
XX,06.07.2019,CCJ,FFF,ACC,CONFIRMED,XX
XX,06.07.2019,BLL,FFF,HAM,CONFIRMED,XX
XX,06.07.2019,IST,FFF,JED,CONFIRMED,XX
XX,06.07.2019,CJB,FFF,MLA,CONFIRMED,XX
XX,06.07.2019,DPS,FFF,KIX,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,ISB,CONFIRMED,XX
XX,20.03.2020,DUS,FFF,DFW,CONFIRMED,XX
XX,06.07.2019,ACC,FFF,ICN,CONFIRMED,XX
XX,06.07.2019,CPT,FFF,SHJ,CONFIRMED,XX
XX,23.01.2020,NCL,FFF,DME,CONFIRMED,XX
XX,06.07.2019,FCO,FFF,AMD,CONFIRMED,XX
XX,06.07.2019,LAD,FFF,MLA,CONFIRMED,XX
XX,06.07.2019,VCE,FFF,SAW,CONFIRMED,XX
XX,06.07.2019,PER,FFF,DPS,CONFIRMED,XX
XX,06.07.2019,MED,FFF,TPE,CONFIRMED,XX
XX,06.07.2019,IAD,FFF,LLW,CONFIRMED,XX
XX,14.02.2020,OSL,FFF,TRV,CONFIRMED,XX
XX,06.07.2019,GIG,FFF,ATL,CONFIRMED,XX
XX,22.09.2019,AMS,FFF,SHJ,CONFIRMED,XX
XX,23.01.2020,DME,FFF,KIX,CONFIRMED,XX
XX,06.07.2019,STN,FFF,MLE,CONFIRMED,XX
XX,06.07.2019,IST,FFF,GRU,CONFIRMED,XX
XX,06.07.2019,VCP,FFF,ADL,CONFIRMED,XX
XX,06.07.2019,MLE,FFF,NRT,CONFIRMED,XX
XX,06.07.2019,CJB,FFF,DWC,CONFIRMED,XX
XX,06.07.2019,TRV,FFF,AMM,CONFIRMED,XX
XX,06.07.2019,ARN,FFF,OUA,CONFIRMED,XX
XX,14.02.2020,OSL,FFF,ICN,CONFIRMED,XX
XX,14.02.2020,OSL,FFF,HRE,CONFIRMED,XX
XX,06.07.2019,HYD,FFF,CKY,CONFIRMED,XX
XX,06.07.2019,TUN,FFF,SAW,CONFIRMED,XX
XX,06.07.2019,HRE,FFF,SEA,CONFIRMED,XX
XX,06.07.2019,CEB,FFF,TUN,CONFIRMED,XX
XX,06.07.2019,PEW,FFF,MNL,CONFIRMED,XX
XX,06.07.2019,DXB,FFF,CCU,CONFIRMED,XX
XX,06.07.2019,GVA,FFF,AMD,CONFIRMED,XX
XX,06.07.2019,LLW,FFF,ATH,CONFIRMED,XX
XX,30.10.2019,ORD,FFF,MNL,CONFIRMED,XX
XX,29.07.2019,MEL,FFF,BLR,CONFIRMED,XX
XX,12.12.2019,MHD,FFF,SYD,CONFIRMED,XX
XX,06.07.2019,PER,FFF,GLA,CONFIRMED,XX
XX,06.07.2019,MEX,FFF,MLA,CONFIRMED,XX
XX,06.07.2019,ATL,FFF,HKG,CONFIRMED,XX
XX,06.07.2019,CEB,FFF,SHJ,CONFIRMED,XX
XX,06.07.2019,PER,FFF,CAN,CONFIRMED,XX
XX,06.07.2019,VCP,FFF,IAH,CONFIRMED,XX
XX,12.12.2019,SYD,FFF,DUR,CONFIRMED,XX
XX,06.07.2019,MAN,FFF,MED,CONFIRMED,XX
XX,06.07.2019,AUH,FFF,CCU,CONFIRMED,XX
XX,22.07.2019,MLA,FFF,CMN,CONFIRMED,XX
XX,28.07.2019,FRA,FFF,ABV,CONFIRMED,XX
XX,10.01.2020,MLA,FFF,LNZ,CONFIRMED,XX
XX,14.11.2019,KRT,FFF,DUB,CONFIRMED,XX
XX,14.11.2019,CPH,FFF,NGO,CONFIRMED,XX
XX,06.07.2019,BUD,FFF,OUA,CONFIRMED,XX
XX,06.07.2019,LLW,FFF,VIE,CONFIRMED,XX
XX,06.07.2019,HKT,FFF,BRU,CONFIRMED,XX
XX,06.07.2019,KAN,FFF,BCN,CONFIRMED,XX
XX,06.07.2019,LCK,FFF,CCU,CONFIRMED,XX
XX,06.07.2019,GLA,FFF,RGN,CONFIRMED,XX
XX,06.07.2019,IKA,FFF,BGW,CONFIRMED,XX
XX,06.07.2019,KWI,FFF,SEA,CONFIRMED,XX
XX,06.07.2019,ARN,FFF,LHE,CONFIRMED,XX
XX,06.07.2019,IAD,FFF,CCU,CONFIRMED,XX
XX,25.10.2019,JFK,FFF,BNE,CONFIRMED,XX
XX,06.07.2019,LLW,FFF,SGN,CONFIRMED,XX
XX,06.07.2019,PNH,FFF,BNE,CONFIRMED,XX
XX,06.07.2019,LOS,FFF,NBO,CONFIRMED,XX
XX,06.07.2019,DWC,FFF,JFK,CONFIRMED,XX
XX,30.10.2019,ORD,FFF,HND,CONFIRMED,XX
XX,23.01.2020,DME,FFF,PEK,CONFIRMED,XX
XX,25.10.2019,BRU,FFF,DUB,CONFIRMED,XX
XX,06.07.2019,KHI,FFF,MST,CONFIRMED,XX
XX,06.07.2019,NCE,FFF,BEY,CONFIRMED,XX
XX,06.07.2019,KHI,FFF,EDI,CONFIRMED,XX
XX,06.07.2019,HAN,FFF,FLL,CONFIRMED,XX
XX,06.07.2019,MMX,FFF,BLR,CONFIRMED,XX
XX,06.07.2019,LIS,FFF,LCA,CONFIRMED,XX
XX,06.07.2019,JED,FFF,KWI,CONFIRMED,XX
XX,23.01.2020,BOM,FFF,DME,CONFIRMED,XX
XX,06.07.2019,ACC,FFF,FCO,CONFIRMED,XX
XX,06.07.2019,GLA,FFF,BSR,CONFIRMED,XX
XX,22.09.2019,AMS,FFF,CCU,CONFIRMED,XX
XX,06.07.2019,BLL,FFF,BGW,CONFIRMED,XX
XX,22.07.2019,GOT,FFF,CMN,CONFIRMED,XX
XX,06.07.2019,HAN,FFF,KHI,CONFIRMED,XX
XX,20.03.2020,DFW,FFF,OUA,CONFIRMED,XX
XX,06.07.2019,ABJ,FFF,LLW,CONFIRMED,XX
XX,06.07.2019,NCE,FFF,BSL,CONFIRMED,XX
XX,06.07.2019,KHI,FFF,MNL,CONFIRMED,XX
XX,06.07.2019,ABJ,FFF,MUX,CONFIRMED,XX
XX,07.07.2019,GOT,FFF,CGO,CONFIRMED,XX
XX,06.07.2019,PER,FFF,DWC,CONFIRMED,XX
XX,25.10.2019,YYZ,FFF,GLA,CONFIRMED,XX
XX,06.07.2019,GRU,FFF,AGT,CONFIRMED,XX
XX,06.07.2019,VCP,FFF,MCT,CONFIRMED,XX
XX,06.07.2019,LHR,FFF,VIE,CONFIRMED,XX
XX,06.07.2019,DUR,FFF,EBB,CONFIRMED,XX
XX,06.07.2019,JNB,FFF,CRK,CONFIRMED,XX
XX,06.07.2019,VIE,FFF,RGN,CONFIRMED,XX
XX,06.07.2019,GLA,FFF,HKT,CONFIRMED,XX
XX,06.07.2019,MXP,FFF,HYD,CONFIRMED,XX
XX,06.07.2019,BOS,FFF,EBB,CONFIRMED,XX
XX,06.07.2019,SIN,FFF,MLA,CONFIRMED,XX
XX,06.07.2019,EDI,FFF,AMD,CONFIRMED,XX
XX,20.03.2020,DFW,FFF,EDI,CONFIRMED,XX
XX,06.07.2019,VCE,FFF,ZAG,CONFIRMED,XX
XX,22.09.2019,AMS,FFF,MLE,CONFIRMED,XX
XX,06.07.2019,LHR,FFF,AKL,CONFIRMED,XX
XX,14.11.2019,HEL,FFF,DAC,CONFIRMED,XX
XX,12.12.2019,SYD,FFF,EBL,CONFIRMED,XX
XX,06.07.2019,OPO,FFF,ABJ,CONFIRMED,XX
XX,06.07.2019,LGW,FFF,ZAZ,CONFIRMED,XX
XX,06.07.2019,JIB,FFF,TUN,CONFIRMED,XX
XX,29.07.2019,KUL,FFF,MEL,CONFIRMED,XX
XX,07.07.2019,GOT,FFF,FCO,CONFIRMED,XX
XX,06.07.2019,EZE,FFF,KBP,CONFIRMED,XX
XX,25.02.2020,PER,FFF,SZG,CONFIRMED,XX
XX,06.07.2019,AMD,FFF,MUX,CONFIRMED,XX
XX,06.07.2019,LCK,FFF,DXB,CONFIRMED,XX
XX,25.10.2019,HAN,FFF,YYZ,CONFIRMED,XX
XX,28.07.2019,FRA,FFF,MRU,CONFIRMED,XX
XX,06.07.2019,HKT,FFF,LAX,CONFIRMED,XX
XX,06.07.2019,EZE,FFF,DAR,CONFIRMED,XX
XX,06.07.2019,KIX,FFF,IAH,CONFIRMED,XX
XX,06.07.2019,ADL,FFF,PEK,CONFIRMED,XX
XX,06.03.2020,BAH,FFF,LAD,CONFIRMED,XX
XX,06.07.2019,LOS,FFF,CRK,CONFIRMED,XX
XX,16.01.2020,ATL,FFF,ZRH,CONFIRMED,XX
XX,22.07.2019,OPO,FFF,CMN,CONFIRMED,XX
XX,10.01.2020,LNZ,FFF,BSL,CONFIRMED,XX
XX,22.07.2019,CMN,FFF,ZAZ,CONFIRMED,XX
XX,25.02.2020,YYZ,FFF,SZG,CONFIRMED,XX
XX,06.07.2019,CDG,FFF,GVA,CONFIRMED,XX
XX,06.07.2019,HRE,FFF,CHC,CONFIRMED,XX
XX,06.07.2019,PEW,FFF,SCL,CONFIRMED,XX
XX,06.07.2019,CHC,FFF,HND,CONFIRMED,XX
XX,06.07.2019,ALG,FFF,BSL,CONFIRMED,XX
XX,06.07.2019,MMX,FFF,BSL,CONFIRMED,XX
XX,06.07.2019,DAR,FFF,CGO,CONFIRMED,XX
XX,06.07.2019,CPT,FFF,MCT,CONFIRMED,XX
XX,06.07.2019,CAI,FFF,BSR,CONFIRMED,XX
XX,06.07.2019,KAN,FFF,ICN,CONFIRMED,XX
XX,06.07.2019,GRU,FFF,HKT,CONFIRMED,XX
XX,06.07.2019,MCO,FFF,MUX,CONFIRMED,XX
XX,06.07.2019,SKT,FFF,KWI,CONFIRMED,XX
XX,06.07.2019,EDI,FFF,PVG,CONFIRMED,XX
XX,06.07.2019,TUN,FFF,PRG,CONFIRMED,XX
XX,06.07.2019,DPS,FFF,SGN,CONFIRMED,XX
XX,06.07.2019,BNE,FFF,SEA,CONFIRMED,XX
XX,06.07.2019,LAD,FFF,OUA,CONFIRMED,XX
XX,30.10.2019,ADD,FFF,ORD,CONFIRMED,XX
XX,14.11.2019,KRT,FFF,DUR,CONFIRMED,XX
XX,06.07.2019,VCP,FFF,MLA,CONFIRMED,XX
XX,06.07.2019,BRU,FFF,LAD,CONFIRMED,XX
XX,06.07.2019,ZAG,FFF,BLR,CONFIRMED,XX
XX,06.07.2019,NCE,FFF,GVA,CONFIRMED,XX
XX,12.12.2019,CPT,FFF,RUH,CONFIRMED,XX
XX,06.07.2019,BLL,FFF,BEY,CONFIRMED,XX
XX,06.07.2019,NGO,FFF,AMM,CONFIRMED,XX
XX,06.03.2020,SEZ,FFF,BAH,CONFIRMED,XX
XX,06.07.2019,PER,FFF,LLW,CONFIRMED,XX
XX,06.07.2019,BLL,FFF,IKA,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,SKT,CONFIRMED,XX
XX,06.07.2019,SGN,FFF,VIE,CONFIRMED,XX
XX,06.07.2019,MCO,FFF,JED,CONFIRMED,XX
XX,06.07.2019,NCL,FFF,DUR,CONFIRMED,XX
XX,06.07.2019,JIB,FFF,LAX,CONFIRMED,XX
XX,06.07.2019,VIE,FFF,WAW,CONFIRMED,XX
XX,06.07.2019,LHE,FFF,VCE,CONFIRMED,XX
XX,06.07.2019,MUX,FFF,DWC,CONFIRMED,XX
XX,06.07.2019,HND,FFF,IAH,CONFIRMED,XX
XX,06.07.2019,GIG,FFF,KBP,CONFIRMED,XX
XX,06.07.2019,CCJ,FFF,LLW,CONFIRMED,XX
XX,06.07.2019,DEL,FFF,LGW,CONFIRMED,XX
XX,06.07.2019,ATH,FFF,IAD,CONFIRMED,XX
XX,14.02.2020,ACC,FFF,OSL,CONFIRMED,XX
XX,06.07.2019,CRK,FFF,DPS,CONFIRMED,XX
XX,06.07.2019,BNE,FFF,NCL,CONFIRMED,XX
XX,06.07.2019,MCT,FFF,LGW,CONFIRMED,XX
XX,06.07.2019,HND,FFF,SEA,CONFIRMED,XX
XX,16.03.2020,NCL,FFF,MAD,CONFIRMED,XX
XX,06.07.2019,DXB,FFF,BCN,CONFIRMED,XX
XX,14.11.2019,MNL,FFF,DAC,CONFIRMED,XX
XX,06.07.2019,CAN,FFF,RGN,CONFIRMED,XX
XX,06.07.2019,CAN,FFF,LCK,CONFIRMED,XX
XX,06.07.2019,CCU,FFF,PEK,CONFIRMED,XX
XX,25.10.2019,BLL,FFF,DUB,CONFIRMED,XX
XX,06.07.2019,LAD,FFF,CGK,CONFIRMED,XX
XX,06.07.2019,KWI,FFF,CCJ,CONFIRMED,XX
XX,06.07.2019,MST,FFF,NRT,CONFIRMED,XX
XX,06.07.2019,GLA,FFF,JIB,CONFIRMED,XX
XX,06.07.2019,SIN,FFF,JED,CONFIRMED,XX
XX,06.07.2019,HEL,FFF,MLE,CONFIRMED,XX
XX,06.07.2019,BLL,FFF,AGT,CONFIRMED,XX
XX,06.07.2019,LHE,FFF,SIN,CONFIRMED,XX
XX,06.07.2019,SAW,FFF,PVG,CONFIRMED,XX
XX,30.10.2019,LYS,FFF,ORD,CONFIRMED,XX
XX,06.07.2019,KHI,FFF,ARN,CONFIRMED,XX
XX,06.03.2020,BAH,FFF,DME,CONFIRMED,XX
XX,04.03.2020,PEN,FFF,BUD,CONFIRMED,XX
XX,06.07.2019,BOM,FFF,VCP,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,PVG,CONFIRMED,XX
XX,12.12.2019,RUH,FFF,PEK,CONFIRMED,XX
XX,06.07.2019,EBL,FFF,COK,CONFIRMED,XX
XX,06.07.2019,NCE,FFF,MRU,CONFIRMED,XX
XX,06.07.2019,DAR,FFF,AMD,CONFIRMED,XX
XX,14.11.2019,CGP,FFF,ICN,CONFIRMED,XX
XX,06.07.2019,GRU,FFF,NBO,CONFIRMED,XX
XX,29.07.2019,TRV,FFF,MEL,CONFIRMED,XX
XX,06.07.2019,LYS,FFF,INC,CONFIRMED,XX
XX,06.07.2019,DAR,FFF,NGO,CONFIRMED,XX
XX,06.07.2019,EZE,FFF,ABJ,CONFIRMED,XX
XX,06.07.2019,VCE,FFF,LYS,CONFIRMED,XX
XX,04.03.2020,PEN,FFF,CHC,CONFIRMED,XX
XX,06.07.2019,CGK,FFF,INC,CONFIRMED,XX
XX,06.07.2019,ISB,FFF,HAM,CONFIRMED,XX
XX,06.07.2019,KIX,FFF,PER,CONFIRMED,XX
XX,06.07.2019,KHI,FFF,LOS,CONFIRMED,XX
XX,06.07.2019,STN,FFF,CAI,CONFIRMED,XX
XX,06.07.2019,BKK,FFF,ZAG,CONFIRMED,XX
XX,14.11.2019,FRA,FFF,DAC,CONFIRMED,XX
XX,06.07.2019,DUS,FFF,ADL,CONFIRMED,XX
XX,06.07.2019,MEX,FFF,BOS,CONFIRMED,XX
XX,06.07.2019,AUH,FFF,BLR,CONFIRMED,XX
XX,25.02.2020,SZG,FFF,LCK,CONFIRMED,XX
XX,06.07.2019,BGW,FFF,TUN,CONFIRMED,XX
XX,06.07.2019,SIN,FFF,ADL,CONFIRMED,XX
XX,06.07.2019,WAW,FFF,NCE,CONFIRMED,XX
XX,06.07.2019,BKK,FFF,ABV,CONFIRMED,XX
XX,28.07.2019,FRA,FFF,BLL,CONFIRMED,XX
XX,06.07.2019,ZAZ,FFF,SAW,CONFIRMED,XX
XX,06.07.2019,CDG,FFF,HND,CONFIRMED,XX
XX,06.07.2019,CAI,FFF,SGN,CONFIRMED,XX
XX,06.07.2019,HEL,FFF,TPE,CONFIRMED,XX
XX,06.07.2019,LHE,FFF,HYD,CONFIRMED,XX
XX,16.03.2020,MAD,FFF,JNB,CONFIRMED,XX
XX,14.11.2019,CPH,FFF,BOM,CONFIRMED,XX
XX,06.07.2019,MST,FFF,KAN,CONFIRMED,XX
XX,12.12.2019,BSR,FFF,SYD,CONFIRMED,XX
XX,06.07.2019,DPS,FFF,BLQ,CONFIRMED,XX
XX,06.07.2019,MUC,FFF,NCL,CONFIRMED,XX
XX,30.10.2019,CPT,FFF,ORD,CONFIRMED,XX
XX,06.07.2019,HEL,FFF,LUN,CONFIRMED,XX
XX,06.07.2019,MLA,FFF,DWC,CONFIRMED,XX
XX,16.03.2020,MAD,FFF,KUL,CONFIRMED,XX
XX,06.07.2019,AMD,FFF,TPE,CONFIRMED,XX
XX,14.11.2019,KRT,FFF,KIX,CONFIRMED,XX
XX,06.07.2019,ABJ,FFF,MST,CONFIRMED,XX
XX,06.07.2019,LAD,FFF,MAN,CONFIRMED,XX
XX,06.07.2019,ARN,FFF,HND,CONFIRMED,XX
XX,06.07.2019,LED,FFF,LGW,CONFIRMED,XX
XX,06.07.2019,CPT,FFF,ALG,CONFIRMED,XX
XX,06.07.2019,KAN,FFF,GRU,CONFIRMED,XX
XX,20.03.2020,HND,FFF,DFW,CONFIRMED,XX
XX,06.07.2019,MUC,FFF,GLA,CONFIRMED,XX
XX,12.12.2019,LUN,FFF,SYD,CONFIRMED,XX
XX,06.07.2019,LHR,FFF,MNL,CONFIRMED,XX
XX,06.07.2019,PEW,FFF,ICN,CONFIRMED,XX
XX,06.07.2019,BCN,FFF,COK,CONFIRMED,XX
XX,06.07.2019,BLL,FFF,UIO,CONFIRMED,XX
XX,06.07.2019,JED,FFF,EBB,CONFIRMED,XX
XX,06.07.2019,HRE,FFF,BLR,CONFIRMED,XX
XX,06.07.2019,LYS,FFF,BSR,CONFIRMED,XX
XX,06.07.2019,EBB,FFF,ABV,CONFIRMED,XX
XX,06.07.2019,SEA,FFF,MNL,CONFIRMED,XX
XX,12.12.2019,DUR,FFF,RUH,CONFIRMED,XX
XX,06.07.2019,HAN,FFF,SIN,CONFIRMED,XX
XX,06.07.2019,LHR,FFF,CKY,CONFIRMED,XX
XX,23.01.2020,RUH,FFF,DME,CONFIRMED,XX
XX,06.07.2019,PEW,FFF,SEA,CONFIRMED,XX
XX,06.07.2019,MRU,FFF,CGO,CONFIRMED,XX
XX,23.01.2020,DME,FFF,AUH,CONFIRMED,XX
XX,06.07.2019,BRU,FFF,IST,CONFIRMED,XX
XX,06.07.2019,EBL,FFF,MUC,CONFIRMED,XX
XX,16.03.2020,MAD,FFF,TUN,CONFIRMED,XX
XX,06.07.2019,LOS,FFF,TPE,CONFIRMED,XX
XX,10.01.2020,LNZ,FFF,CAN,CONFIRMED,XX
