airline,confirmedDate,destination,forwarderCode,origin,status,tenant
XX,16.03.2020,BKK,GGG,MAD,CONFIRMED,XX
XX,06.07.2019,BEY,GGG,LGW,CONFIRMED,XX
XX,06.07.2019,MLA,GGG,HAM,CONFIRMED,XX
XX,06.07.2019,BSR,GGG,GVA,CONFIRMED,XX
XX,06.07.2019,HYD,GGG,MHD,CONFIRMED,XX
XX,06.07.2019,SGN,GGG,NCE,CONFIRMED,XX
XX,06.07.2019,LCK,GGG,ICN,CONFIRMED,XX
XX,06.07.2019,HKG,GGG,CJB,CONFIRMED,XX
XX,06.07.2019,PVG,GGG,SEA,CONFIRMED,XX
XX,06.07.2019,PXX,GGG,SHJ,CONFIRMED,XX
XX,06.07.2019,ADD,GGG,PRG,CONFIRMED,XX
XX,06.07.2019,PEW,GGG,FCO,CONFIRMED,XX
XX,06.07.2019,EDI,GGG,HYD,CONFIRMED,XX
XX,06.07.2019,BLQ,GGG,NGO,CONFIRMED,XX
XX,06.07.2019,AMD,GGG,VCP,CONFIRMED,XX
XX,16.01.2020,ZRH,GGG,DSS,CONFIRMED,XX
XX,12.12.2019,RUH,GGG,NCE,CONFIRMED,XX
XX,06.07.2019,WAW,GGG,BLQ,CONFIRMED,XX
XX,14.02.2020,OSL,GGG,BSL,CONFIRMED,XX
XX,06.07.2019,LYS,GGG,ICN,CONFIRMED,XX
XX,06.07.2019,DWC,GGG,ABV,CONFIRMED,XX
XX,23.01.2020,DME,GGG,UIO,CONFIRMED,XX
XX,06.07.2019,LUN,GGG,AMM,CONFIRMED,XX
XX,20.03.2020,DFW,GGG,HRE,CONFIRMED,XX
XX,06.07.2019,CJB,GGG,VCP,CONFIRMED,XX
XX,25.02.2020,MAN,GGG,SZG,CONFIRMED,XX
XX,06.07.2019,CAI,GGG,ABV,CONFIRMED,XX
XX,06.07.2019,ATL,GGG,ABJ,CONFIRMED,XX
XX,06.07.2019,JED,GGG,GVA,CONFIRMED,XX
XX,06.07.2019,INC,GGG,SFO,CONFIRMED,XX
XX,06.07.2019,HAN,GGG,BUD,CONFIRMED,XX
XX,06.07.2019,ZAG,GGG,HND,CONFIRMED,XX
XX,06.07.2019,PER,GGG,ABV,CONFIRMED,XX
XX,06.07.2019,CDG,GGG,BSL,CONFIRMED,XX
XX,14.11.2019,DAR,GGG,KRT,CONFIRMED,XX
XX,06.07.2019,EWR,GGG,ADL,CONFIRMED,XX
XX,10.01.2020,HAM,GGG,LNZ,CONFIRMED,XX
XX,06.07.2019,STN,GGG,DXB,CONFIRMED,XX
XX,06.03.2020,LUN,GGG,BAH,CONFIRMED,XX
XX,06.07.2019,LCK,GGG,BNE,CONFIRMED,XX
XX,06.07.2019,FCO,GGG,DXB,CONFIRMED,XX
XX,06.07.2019,CCU,GGG,JIB,CONFIRMED,XX
XX,06.07.2019,BEY,GGG,VIE,CONFIRMED,XX
XX,12.12.2019,RUH,GGG,CPT,CONFIRMED,XX
XX,06.07.2019,BGW,GGG,SHJ,CONFIRMED,XX
XX,06.07.2019,UIO,GGG,TUN,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,CPT,CONFIRMED,XX
XX,06.07.2019,PXX,GGG,DAR,CONFIRMED,XX
XX,06.07.2019,LUN,GGG,MUC,CONFIRMED,XX
XX,06.07.2019,BRU,GGG,ADL,CONFIRMED,XX
XX,16.01.2020,MNL,GGG,ZRH,CONFIRMED,XX
XX,06.03.2020,IST,GGG,BAH,CONFIRMED,XX
XX,06.07.2019,MLE,GGG,MHD,CONFIRMED,XX
XX,10.01.2020,GRZ,GGG,HYD,CONFIRMED,XX
XX,06.07.2019,KHI,GGG,SCL,CONFIRMED,XX
XX,06.07.2019,LHE,GGG,MEX,CONFIRMED,XX
XX,06.07.2019,EBB,GGG,AGT,CONFIRMED,XX
XX,06.07.2019,ABJ,GGG,NCE,CONFIRMED,XX
XX,12.12.2019,RUH,GGG,MEX,CONFIRMED,XX
XX,06.07.2019,MST,GGG,CRK,CONFIRMED,XX
XX,06.07.2019,VCP,GGG,BLL,CONFIRMED,XX
XX,06.07.2019,ADL,GGG,HKT,CONFIRMED,XX
XX,06.07.2019,ABJ,GGG,GRU,CONFIRMED,XX
XX,06.07.2019,DSS,GGG,STN,CONFIRMED,XX
XX,14.11.2019,JFK,GGG,KRT,CONFIRMED,XX
XX,16.01.2020,ZRH,GGG,ZAG,CONFIRMED,XX
XX,06.07.2019,CMB,GGG,MEX,CONFIRMED,XX
XX,06.07.2019,PXX,GGG,MXP,CONFIRMED,XX
XX,06.07.2019,PER,GGG,KIX,CONFIRMED,XX
XX,30.10.2019,ORD,GGG,MLA,CONFIRMED,XX
XX,06.07.2019,HEL,GGG,DSS,CONFIRMED,XX
XX,06.07.2019,EWR,GGG,AMD,CONFIRMED,XX
XX,14.11.2019,DAC,GGG,IAD,CONFIRMED,XX
XX,25.10.2019,JFK,GGG,LUN,CONFIRMED,XX
XX,06.07.2019,BNE,GGG,MHD,CONFIRMED,XX
XX,06.07.2019,CAI,GGG,SKT,CONFIRMED,XX
XX,06.07.2019,WAW,GGG,EBL,CONFIRMED,XX
XX,07.07.2019,CKY,GGG,GOT,CONFIRMED,XX
XX,23.01.2020,DME,GGG,HKT,CONFIRMED,XX
XX,06.07.2019,OPO,GGG,MHD,CONFIRMED,XX
XX,12.12.2019,ADD,GGG,RUH,CONFIRMED,XX
XX,06.07.2019,BLL,GGG,CJB,CONFIRMED,XX
XX,06.07.2019,STN,GGG,DUS,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,DEL,CONFIRMED,XX
XX,06.07.2019,SAW,GGG,MCO,CONFIRMED,XX
XX,06.07.2019,MUX,GGG,LCK,CONFIRMED,XX
XX,06.07.2019,DAR,GGG,KHI,CONFIRMED,XX
XX,10.01.2020,KIX,GGG,GRZ,CONFIRMED,XX
XX,14.11.2019,CPH,GGG,HAN,CONFIRMED,XX
XX,07.07.2019,PVG,GGG,GOT,CONFIRMED,XX
XX,06.07.2019,DUS,GGG,EWR,CONFIRMED,XX
XX,06.07.2019,CPT,GGG,CKY,CONFIRMED,XX
XX,06.07.2019,CKY,GGG,ATL,CONFIRMED,XX
XX,06.07.2019,NCL,GGG,MNL,CONFIRMED,XX
XX,06.07.2019,LED,GGG,AGT,CONFIRMED,XX
XX,06.07.2019,NBO,GGG,DWC,CONFIRMED,XX
XX,10.01.2020,GRZ,GGG,NBO,CONFIRMED,XX
XX,12.12.2019,RUH,GGG,VCE,CONFIRMED,XX
XX,06.07.2019,IST,GGG,WAW,CONFIRMED,XX
XX,06.07.2019,HRE,GGG,NRT,CONFIRMED,XX
XX,06.07.2019,RGN,GGG,LUN,CONFIRMED,XX
XX,06.07.2019,OUA,GGG,STN,CONFIRMED,XX
XX,06.07.2019,CGO,GGG,SEA,CONFIRMED,XX
XX,06.07.2019,JNB,GGG,BOM,CONFIRMED,XX
XX,06.07.2019,MUC,GGG,CCJ,CONFIRMED,XX
XX,30.10.2019,ORD,GGG,DMM,CONFIRMED,XX
XX,20.03.2020,LIS,GGG,DFW,CONFIRMED,XX
XX,06.07.2019,BOM,GGG,MNL,CONFIRMED,XX
XX,28.07.2019,BRU,GGG,FRA,CONFIRMED,XX
XX,06.07.2019,BUD,GGG,AGT,CONFIRMED,XX
XX,06.07.2019,INC,GGG,BKK,CONFIRMED,XX
XX,06.07.2019,HAN,GGG,LYS,CONFIRMED,XX
XX,12.12.2019,SAW,GGG,SYD,CONFIRMED,XX
XX,29.07.2019,MEL,GGG,LGW,CONFIRMED,XX
XX,06.07.2019,ACC,GGG,IAH,CONFIRMED,XX
XX,06.07.2019,VCP,GGG,ARN,CONFIRMED,XX
XX,06.07.2019,BLL,GGG,PXX,CONFIRMED,XX
XX,23.01.2020,DME,GGG,DUR,CONFIRMED,XX
XX,06.07.2019,DSS,GGG,OPO,CONFIRMED,XX
XX,25.10.2019,SHJ,GGG,YYZ,CONFIRMED,XX
XX,07.07.2019,LIS,GGG,GOT,CONFIRMED,XX
XX,14.02.2020,CGO,GGG,OSL,CONFIRMED,XX
XX,14.11.2019,CGP,GGG,MNL,CONFIRMED,XX
XX,12.12.2019,PVG,GGG,SYD,CONFIRMED,XX
XX,06.07.2019,DOH,GGG,RGN,CONFIRMED,XX
XX,16.03.2020,BRU,GGG,MAD,CONFIRMED,XX
XX,06.07.2019,PVG,GGG,BEY,CONFIRMED,XX
XX,04.03.2020,MEL,GGG,PEN,CONFIRMED,XX
XX,06.07.2019,PXX,GGG,HEL,CONFIRMED,XX
XX,06.07.2019,KAN,GGG,BNE,CONFIRMED,XX
XX,06.07.2019,BKK,GGG,KWI,CONFIRMED,XX
XX,06.07.2019,HAN,GGG,LCA,CONFIRMED,XX
XX,06.07.2019,FLL,GGG,PRG,CONFIRMED,XX
XX,04.03.2020,MED,GGG,PEN,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,KHI,CONFIRMED,XX
XX,06.07.2019,OUA,GGG,MHD,CONFIRMED,XX
XX,06.07.2019,ISB,GGG,HAN,CONFIRMED,XX
XX,06.07.2019,BLR,GGG,BOS,CONFIRMED,XX
XX,29.07.2019,MEL,GGG,NRT,CONFIRMED,XX
XX,06.07.2019,GVA,GGG,HRE,CONFIRMED,XX
XX,06.07.2019,BRU,GGG,BSR,CONFIRMED,XX
XX,14.11.2019,DUR,GGG,CPH,CONFIRMED,XX
XX,06.07.2019,NBO,GGG,ADD,CONFIRMED,XX
XX,06.07.2019,HYD,GGG,LYS,CONFIRMED,XX
XX,06.03.2020,EBB,GGG,BAH,CONFIRMED,XX
XX,06.07.2019,GVA,GGG,PXX,CONFIRMED,XX
XX,22.07.2019,BHX,GGG,CMN,CONFIRMED,XX
XX,06.07.2019,OPO,GGG,FCO,CONFIRMED,XX
XX,06.07.2019,PRG,GGG,NCE,CONFIRMED,XX
XX,06.07.2019,MAN,GGG,WAW,CONFIRMED,XX
XX,25.02.2020,SZG,GGG,IKA,CONFIRMED,XX
XX,23.01.2020,BSR,GGG,DME,CONFIRMED,XX
XX,06.07.2019,VCP,GGG,BCN,CONFIRMED,XX
XX,06.07.2019,CCU,GGG,SHJ,CONFIRMED,XX
XX,20.03.2020,DFW,GGG,TPE,CONFIRMED,XX
XX,06.07.2019,MLE,GGG,MST,CONFIRMED,XX
XX,06.07.2019,CGO,GGG,NBO,CONFIRMED,XX
XX,06.07.2019,BCN,GGG,EZE,CONFIRMED,XX
XX,06.07.2019,BUD,GGG,VCE,CONFIRMED,XX
XX,06.07.2019,DAR,GGG,DOH,CONFIRMED,XX
XX,06.07.2019,DSS,GGG,AKL,CONFIRMED,XX
XX,25.10.2019,PRG,GGG,YYZ,CONFIRMED,XX
XX,06.07.2019,EZE,GGG,DOH,CONFIRMED,XX
XX,06.07.2019,SGN,GGG,EBB,CONFIRMED,XX
XX,06.07.2019,BLR,GGG,CKY,CONFIRMED,XX
XX,06.07.2019,TPE,GGG,NCE,CONFIRMED,XX
XX,06.07.2019,ACC,GGG,ABV,CONFIRMED,XX
XX,06.07.2019,BUD,GGG,MAA,CONFIRMED,XX
XX,06.07.2019,SGN,GGG,BLR,CONFIRMED,XX
XX,06.07.2019,EBL,GGG,SCL,CONFIRMED,XX
XX,06.07.2019,EBL,GGG,JED,CONFIRMED,XX
XX,06.07.2019,ARN,GGG,SEA,CONFIRMED,XX
XX,06.07.2019,AKL,GGG,DUR,CONFIRMED,XX
XX,06.07.2019,OPO,GGG,ABV,CONFIRMED,XX
XX,06.07.2019,MAA,GGG,BSR,CONFIRMED,XX
XX,06.07.2019,HKG,GGG,INC,CONFIRMED,XX
XX,06.07.2019,CEB,GGG,LED,CONFIRMED,XX
XX,06.07.2019,MEX,GGG,SEZ,CONFIRMED,XX
XX,06.07.2019,MXP,GGG,EBB,CONFIRMED,XX
XX,06.07.2019,MUX,GGG,LIS,CONFIRMED,XX
XX,06.07.2019,CKY,GGG,NCL,CONFIRMED,XX
XX,06.03.2020,PER,GGG,BAH,CONFIRMED,XX
XX,06.07.2019,TRV,GGG,BEY,CONFIRMED,XX
XX,22.09.2019,AMS,GGG,PEW,CONFIRMED,XX
XX,14.11.2019,MMX,GGG,CPH,CONFIRMED,XX
XX,06.07.2019,SGN,GGG,BEY,CONFIRMED,XX
XX,06.07.2019,BLR,GGG,IAH,CONFIRMED,XX
XX,06.07.2019,ICN,GGG,ATH,CONFIRMED,XX
XX,06.07.2019,AUH,GGG,STN,CONFIRMED,XX
XX,06.07.2019,LCK,GGG,CMB,CONFIRMED,XX
XX,06.07.2019,MRU,GGG,JIB,CONFIRMED,XX
XX,06.07.2019,EBL,GGG,BLQ,CONFIRMED,XX
XX,06.07.2019,BRU,GGG,NBO,CONFIRMED,XX
XX,06.07.2019,BOM,GGG,BSR,CONFIRMED,XX
XX,06.07.2019,MMX,GGG,ZAG,CONFIRMED,XX
XX,06.07.2019,GRU,GGG,ADL,CONFIRMED,XX
XX,06.07.2019,CHC,GGG,CPT,CONFIRMED,XX
XX,16.03.2020,MAD,GGG,BEY,CONFIRMED,XX
XX,06.07.2019,EZE,GGG,MAA,CONFIRMED,XX
XX,06.07.2019,EBL,GGG,TRV,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,AUH,CONFIRMED,XX
XX,06.07.2019,LAX,GGG,PNH,CONFIRMED,XX
XX,06.07.2019,ATL,GGG,AKL,CONFIRMED,XX
XX,14.11.2019,LOS,GGG,KRT,CONFIRMED,XX
XX,06.07.2019,ADD,GGG,RGN,CONFIRMED,XX
XX,06.07.2019,CEB,GGG,MHD,CONFIRMED,XX
XX,06.07.2019,ATL,GGG,MRU,CONFIRMED,XX
XX,06.07.2019,ACC,GGG,MCT,CONFIRMED,XX
XX,25.10.2019,FCO,GGG,DUB,CONFIRMED,XX
XX,14.11.2019,HKT,GGG,CPH,CONFIRMED,XX
XX,06.07.2019,FLL,GGG,NBO,CONFIRMED,XX
XX,06.07.2019,SHJ,GGG,BLL,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,BOM,CONFIRMED,XX
XX,14.02.2020,OSL,GGG,BUD,CONFIRMED,XX
XX,06.07.2019,BEY,GGG,RGN,CONFIRMED,XX
XX,06.07.2019,VCP,GGG,ABV,CONFIRMED,XX
XX,06.07.2019,KIX,GGG,ABJ,CONFIRMED,XX
XX,06.07.2019,IAD,GGG,AMD,CONFIRMED,XX
XX,06.07.2019,ZAZ,GGG,CHC,CONFIRMED,XX
XX,04.03.2020,PEN,GGG,HEL,CONFIRMED,XX
XX,06.07.2019,CGK,GGG,CHC,CONFIRMED,XX
XX,06.07.2019,CKY,GGG,EWR,CONFIRMED,XX
XX,06.07.2019,CRK,GGG,ATH,CONFIRMED,XX
XX,25.10.2019,MUC,GGG,DUB,CONFIRMED,XX
XX,30.10.2019,ORD,GGG,CAN,CONFIRMED,XX
XX,06.07.2019,EBB,GGG,EWR,CONFIRMED,XX
XX,06.07.2019,IST,GGG,HYD,CONFIRMED,XX
XX,06.07.2019,LYS,GGG,KBP,CONFIRMED,XX
XX,06.07.2019,INC,GGG,OPO,CONFIRMED,XX
XX,06.07.2019,LYS,GGG,HND,CONFIRMED,XX
XX,06.07.2019,KUL,GGG,AUH,CONFIRMED,XX
XX,06.07.2019,HND,GGG,GVA,CONFIRMED,XX
XX,14.11.2019,DAC,GGG,UIO,CONFIRMED,XX
XX,06.07.2019,DUS,GGG,RGN,CONFIRMED,XX
XX,06.07.2019,DOH,GGG,IAD,CONFIRMED,XX
XX,06.03.2020,BAH,GGG,OSL,CONFIRMED,XX
XX,25.10.2019,DUB,GGG,BKK,CONFIRMED,XX
XX,06.07.2019,NGO,GGG,FCO,CONFIRMED,XX
XX,06.07.2019,PER,GGG,LHR,CONFIRMED,XX
XX,06.07.2019,ABV,GGG,BGW,CONFIRMED,XX
XX,06.07.2019,KUL,GGG,BCN,CONFIRMED,XX
XX,07.07.2019,GOT,GGG,BOM,CONFIRMED,XX
XX,06.07.2019,DXB,GGG,SFO,CONFIRMED,XX
XX,06.07.2019,CEB,GGG,KUL,CONFIRMED,XX
XX,10.01.2020,SAW,GGG,GRZ,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,HRE,CONFIRMED,XX
XX,06.07.2019,GIG,GGG,AMD,CONFIRMED,XX
XX,06.07.2019,BCN,GGG,NCL,CONFIRMED,XX
XX,06.07.2019,DMM,GGG,LCK,CONFIRMED,XX
XX,06.07.2019,KUL,GGG,EBL,CONFIRMED,XX
XX,06.07.2019,EWR,GGG,NCL,CONFIRMED,XX
XX,10.01.2020,GRZ,GGG,BGW,CONFIRMED,XX
XX,06.07.2019,HAM,GGG,LAD,CONFIRMED,XX
XX,25.02.2020,SZG,GGG,SHJ,CONFIRMED,XX
XX,22.07.2019,CMN,GGG,MCT,CONFIRMED,XX
XX,06.07.2019,MCO,GGG,ARN,CONFIRMED,XX
XX,14.11.2019,CPH,GGG,DWC,CONFIRMED,XX
XX,25.10.2019,MNL,GGG,YYZ,CONFIRMED,XX
XX,06.07.2019,CPT,GGG,EDI,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,MST,CONFIRMED,XX
XX,06.07.2019,MNL,GGG,LHR,CONFIRMED,XX
XX,06.07.2019,MAN,GGG,EZE,CONFIRMED,XX
XX,06.03.2020,BAH,GGG,PEN,CONFIRMED,XX
XX,06.07.2019,HRE,GGG,LCA,CONFIRMED,XX
XX,06.07.2019,DPS,GGG,SEA,CONFIRMED,XX
XX,06.07.2019,SKT,GGG,HKT,CONFIRMED,XX
XX,06.07.2019,DOH,GGG,ARN,CONFIRMED,XX
XX,06.07.2019,SFO,GGG,PNH,CONFIRMED,XX
XX,23.01.2020,ACC,GGG,DME,CONFIRMED,XX
XX,06.07.2019,LOS,GGG,AMD,CONFIRMED,XX
XX,06.07.2019,KBP,GGG,RGN,CONFIRMED,XX
XX,06.07.2019,BNE,GGG,AKL,CONFIRMED,XX
XX,14.11.2019,TPE,GGG,CGP,CONFIRMED,XX
XX,06.07.2019,KUL,GGG,VCE,CONFIRMED,XX
XX,14.11.2019,KWI,GGG,DAC,CONFIRMED,XX
XX,06.07.2019,RGN,GGG,MST,CONFIRMED,XX
XX,06.07.2019,DXB,GGG,SIN,CONFIRMED,XX
XX,06.07.2019,TUN,GGG,UIO,CONFIRMED,XX
XX,14.11.2019,BLL,GGG,DAC,CONFIRMED,XX
XX,06.07.2019,HYD,GGG,PRG,CONFIRMED,XX
XX,06.07.2019,CCU,GGG,HAM,CONFIRMED,XX
XX,10.01.2020,GRZ,GGG,YYZ,CONFIRMED,XX
XX,06.07.2019,JIB,GGG,CDG,CONFIRMED,XX
XX,06.07.2019,SKT,GGG,DUR,CONFIRMED,XX
XX,06.07.2019,MNL,GGG,LYS,CONFIRMED,XX
XX,06.07.2019,MXP,GGG,ZAZ,CONFIRMED,XX
XX,12.12.2019,FLL,GGG,SYD,CONFIRMED,XX
XX,06.07.2019,EBB,GGG,INC,CONFIRMED,XX
XX,06.07.2019,CHC,GGG,DEL,CONFIRMED,XX
XX,06.07.2019,CJB,GGG,SKT,CONFIRMED,XX
XX,06.07.2019,BKK,GGG,AKL,CONFIRMED,XX
XX,06.07.2019,DEL,GGG,LCA,CONFIRMED,XX
XX,06.07.2019,ZAG,GGG,PRG,CONFIRMED,XX
XX,06.07.2019,BLR,GGG,NGO,CONFIRMED,XX
XX,06.07.2019,TRV,GGG,ICN,CONFIRMED,XX
XX,06.07.2019,HAN,GGG,JIB,CONFIRMED,XX
XX,29.07.2019,MEL,GGG,LCK,CONFIRMED,XX
XX,28.07.2019,FRA,GGG,IKA,CONFIRMED,XX
XX,06.07.2019,IST,GGG,CCU,CONFIRMED,XX
XX,10.01.2020,IAH,GGG,LNZ,CONFIRMED,XX
XX,06.07.2019,MEX,GGG,HYD,CONFIRMED,XX
XX,06.07.2019,KHI,GGG,JED,CONFIRMED,XX
XX,06.07.2019,FLL,GGG,AGT,CONFIRMED,XX
XX,06.07.2019,PER,GGG,TRV,CONFIRMED,XX
XX,06.07.2019,LIS,GGG,BHX,CONFIRMED,XX
XX,06.07.2019,MAA,GGG,MED,CONFIRMED,XX
XX,22.09.2019,IAH,GGG,AMS,CONFIRMED,XX
XX,06.07.2019,OUA,GGG,LCA,CONFIRMED,XX
XX,06.07.2019,HAM,GGG,CEB,CONFIRMED,XX
XX,07.07.2019,DUR,GGG,GOT,CONFIRMED,XX
XX,29.07.2019,BHX,GGG,MEL,CONFIRMED,XX
XX,06.07.2019,PEW,GGG,ZAZ,CONFIRMED,XX
XX,07.07.2019,GOT,GGG,BLQ,CONFIRMED,XX
XX,06.07.2019,BOS,GGG,OUA,CONFIRMED,XX
XX,06.07.2019,HAM,GGG,DWC,CONFIRMED,XX
XX,06.07.2019,ARN,GGG,BCN,CONFIRMED,XX
XX,06.07.2019,DXB,GGG,NBO,CONFIRMED,XX
XX,06.07.2019,PXX,GGG,JNB,CONFIRMED,XX
XX,06.07.2019,SHJ,GGG,KIX,CONFIRMED,XX
XX,06.07.2019,SGN,GGG,JIB,CONFIRMED,XX
XX,23.01.2020,DXB,GGG,DME,CONFIRMED,XX
XX,20.03.2020,LAD,GGG,DFW,CONFIRMED,XX
XX,06.07.2019,LIS,GGG,MEX,CONFIRMED,XX
XX,06.07.2019,CRK,GGG,MUC,CONFIRMED,XX
XX,14.11.2019,AGT,GGG,CPH,CONFIRMED,XX
XX,06.07.2019,ABJ,GGG,BLR,CONFIRMED,XX
XX,16.03.2020,BSL,GGG,MAD,CONFIRMED,XX
XX,06.07.2019,IAD,GGG,MCT,CONFIRMED,XX
XX,04.03.2020,GIG,GGG,PEN,CONFIRMED,XX
XX,06.07.2019,GVA,GGG,HAM,CONFIRMED,XX
XX,06.07.2019,OUA,GGG,CDG,CONFIRMED,XX
XX,04.03.2020,PEN,GGG,KHI,CONFIRMED,XX
XX,06.07.2019,AUH,GGG,COK,CONFIRMED,XX
XX,22.09.2019,DUS,GGG,AMS,CONFIRMED,XX
XX,06.07.2019,PVG,GGG,MST,CONFIRMED,XX
XX,06.07.2019,OPO,GGG,LOS,CONFIRMED,XX
XX,25.10.2019,DUB,GGG,TRV,CONFIRMED,XX
XX,06.07.2019,BHX,GGG,AKL,CONFIRMED,XX
XX,06.07.2019,ATH,GGG,BRU,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,MAA,CONFIRMED,XX
XX,06.07.2019,EBB,GGG,CEB,CONFIRMED,XX
XX,06.07.2019,GVA,GGG,STN,CONFIRMED,XX
XX,23.01.2020,ADL,GGG,DME,CONFIRMED,XX
XX,06.07.2019,WAW,GGG,SIN,CONFIRMED,XX
XX,06.07.2019,SAW,GGG,DUS,CONFIRMED,XX
XX,22.07.2019,CMN,GGG,SGN,CONFIRMED,XX
XX,06.07.2019,MMX,GGG,DWC,CONFIRMED,XX
XX,12.12.2019,BRU,GGG,RUH,CONFIRMED,XX
XX,06.07.2019,DMM,GGG,LHR,CONFIRMED,XX
XX,06.07.2019,BLQ,GGG,MLE,CONFIRMED,XX
XX,06.07.2019,HAN,GGG,BEY,CONFIRMED,XX
XX,06.07.2019,BNE,GGG,KAN,CONFIRMED,XX
XX,06.07.2019,ABV,GGG,DUS,CONFIRMED,XX
XX,06.07.2019,IAH,GGG,NBO,CONFIRMED,XX
XX,06.07.2019,MNL,GGG,LCK,CONFIRMED,XX
XX,25.10.2019,MEX,GGG,DUB,CONFIRMED,XX
XX,25.02.2020,SZG,GGG,ZRH,CONFIRMED,XX
XX,06.07.2019,MED,GGG,LGW,CONFIRMED,XX
XX,10.01.2020,LNZ,GGG,MEX,CONFIRMED,XX
XX,06.07.2019,COK,GGG,PER,CONFIRMED,XX
XX,06.07.2019,VIE,GGG,BOM,CONFIRMED,XX
XX,10.01.2020,BEY,GGG,GRZ,CONFIRMED,XX
XX,28.07.2019,FRA,GGG,MHD,CONFIRMED,XX
XX,06.07.2019,CCU,GGG,ALG,CONFIRMED,XX
XX,06.03.2020,BGW,GGG,BAH,CONFIRMED,XX
XX,06.07.2019,MMX,GGG,EWR,CONFIRMED,XX
XX,06.07.2019,LHE,GGG,DEL,CONFIRMED,XX
XX,06.07.2019,BNE,GGG,PEW,CONFIRMED,XX
XX,06.07.2019,CCJ,GGG,CGK,CONFIRMED,XX
XX,06.07.2019,DXB,GGG,PXX,CONFIRMED,XX
XX,06.07.2019,CPT,GGG,CGK,CONFIRMED,XX
XX,06.07.2019,MED,GGG,GLA,CONFIRMED,XX
XX,14.11.2019,ACC,GGG,CPH,CONFIRMED,XX
XX,28.07.2019,FRA,GGG,GIG,CONFIRMED,XX
XX,06.07.2019,GVA,GGG,IKA,CONFIRMED,XX
XX,06.07.2019,ISB,GGG,BEY,CONFIRMED,XX
XX,06.07.2019,ARN,GGG,OPO,CONFIRMED,XX
XX,06.07.2019,DMM,GGG,BSR,CONFIRMED,XX
XX,06.07.2019,EBB,GGG,ISB,CONFIRMED,XX
XX,06.07.2019,CMB,GGG,CGK,CONFIRMED,XX
XX,06.07.2019,LCK,GGG,COK,CONFIRMED,XX
XX,06.07.2019,HRE,GGG,ARN,CONFIRMED,XX
XX,10.01.2020,LNZ,GGG,PER,CONFIRMED,XX
XX,06.07.2019,FLL,GGG,AMM,CONFIRMED,XX
XX,06.07.2019,CRK,GGG,LCK,CONFIRMED,XX
XX,04.03.2020,JFK,GGG,PEN,CONFIRMED,XX
XX,06.07.2019,ZAG,GGG,ICN,CONFIRMED,XX
XX,06.07.2019,CPT,GGG,RGN,CONFIRMED,XX
XX,06.07.2019,UIO,GGG,KUL,CONFIRMED,XX
XX,06.07.2019,MLE,GGG,CDG,CONFIRMED,XX
XX,06.07.2019,LHE,GGG,ACC,CONFIRMED,XX
XX,06.07.2019,MAN,GGG,SEZ,CONFIRMED,XX
XX,06.07.2019,PRG,GGG,KUL,CONFIRMED,XX
XX,14.11.2019,KRT,GGG,HAN,CONFIRMED,XX
XX,06.07.2019,EBL,GGG,BUD,CONFIRMED,XX
XX,25.10.2019,YYZ,GGG,PEW,CONFIRMED,XX
XX,06.07.2019,ABV,GGG,HEL,CONFIRMED,XX
XX,06.07.2019,FCO,GGG,LIS,CONFIRMED,XX
XX,06.07.2019,EBB,GGG,LAD,CONFIRMED,XX
XX,22.09.2019,MRU,GGG,AMS,CONFIRMED,XX
XX,22.09.2019,PER,GGG,AMS,CONFIRMED,XX
XX,04.03.2020,HKT,GGG,PEN,CONFIRMED,XX
XX,06.07.2019,CHC,GGG,KIX,CONFIRMED,XX
XX,06.07.2019,BHX,GGG,NRT,CONFIRMED,XX
XX,06.07.2019,ZAZ,GGG,BKK,CONFIRMED,XX
XX,06.07.2019,EWR,GGG,MLA,CONFIRMED,XX
XX,07.07.2019,GOT,GGG,GIG,CONFIRMED,XX
XX,06.07.2019,HEL,GGG,BLL,CONFIRMED,XX
XX,06.07.2019,MAN,GGG,HRE,CONFIRMED,XX
XX,22.07.2019,LCA,GGG,CMN,CONFIRMED,XX
XX,06.07.2019,LOS,GGG,CPT,CONFIRMED,XX
XX,06.07.2019,LYS,GGG,OPO,CONFIRMED,XX
XX,06.07.2019,BOM,GGG,MRU,CONFIRMED,XX
XX,06.07.2019,BSR,GGG,LIS,CONFIRMED,XX
XX,25.10.2019,JFK,GGG,SEZ,CONFIRMED,XX
XX,06.07.2019,BGW,GGG,KUL,CONFIRMED,XX
XX,06.07.2019,EDI,GGG,IST,CONFIRMED,XX
XX,12.12.2019,SYD,GGG,ADD,CONFIRMED,XX
XX,06.07.2019,PER,GGG,ALG,CONFIRMED,XX
XX,06.07.2019,AMM,GGG,CDG,CONFIRMED,XX
XX,25.10.2019,IKA,GGG,YYZ,CONFIRMED,XX
XX,06.07.2019,SFO,GGG,HEL,CONFIRMED,XX
XX,23.01.2020,EZE,GGG,DME,CONFIRMED,XX
